ENTITY_ID,COMPANY_CODE,TEMPLATE_NAME,CONTENT,CLEANED_CONTENT
594,INTERPARKTOUR,국내항공_ 영수증/여정확인서 요청,"안녕하세요. 인터파크 국내항공입니다. [ 예약번호 /  월 일  항공 (출발 > 도착) ] 문의하신 항공권의 여정확인서 및 영수증 관련하여 아래 답변 드립니다. 예약시 입력하신 이메일 주소를 통하여 재발송 도움드렸습니다. 메일 발송까지는 다소 시간이 소요 될 수 있는 점 양해 부탁드립니다. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)","안녕하세요. 인터파크 국내항공입니다. [ 예약번호 /  월 일  항공 (출발 > 도착) ] 문의하신 항공권의 여정확인서 및 영수증 관련하여 아래 답변 드립니다. 예약시 입력하신 이메일 주소를 통하여 재발송 도움드렸습니다. 메일 발송까지는 다소 시간이 소요 될 수 있는 점 양해 부탁드립니다. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)"
595,INTERPARKTOUR,국내항공_ sc이용 확정 전 안내사항,"안녕하세요. 인터파크 국내항공입니다. [ 예약번호 /  월 일  항공 (출발 > 도착) ] 문의하신 스케쥴 이용 확정 관련하여 아래의 답변드립니다. 변경된 스케쥴 이용 확정 후 무료 취소는 불가하며 예약 시 동의하신 규정에 따라 수수료가 발생됩니다. 규정에 대한 내용은 [인터파크 투어 > 마이페이지 > 예약/결제내역 > 예약 건] 클릭 후 운임 규정 확인에서도 다시 확인하실 수 있는 점 참고 부탁드립니다. 변경된 스케쥴에 동의 하신다면 [1:1 문의]를 통해 재회신 부탁드립니다. 추가로 궁금한 점이 있으시면 언제든 문의주세요. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)","안녕하세요. 인터파크 국내항공입니다. [ 예약번호 /  월 일  항공 (출발 > 도착) ] 문의하신 스케쥴 이용 확정 관련하여 아래의 답변드립니다. 변경된 스케쥴 이용 확정 후 무료 취소는 불가하며 예약 시 동의하신 규정에 따라 수수료가 발생됩니다. 규정에 대한 내용은 [인터파크 투어 > 마이페이지 > 예약/결제내역 > 예약 건] 클릭 후 운임 규정 확인에서도 다시 확인하실 수 있는 점 참고 부탁드립니다. 변경된 스케쥴에 동의 하신다면 [1:1 문의]를 통해 재회신 부탁드립니다. 추가로 궁금한 점이 있으시면 언제든 문의주세요. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)"
596,INTERPARKTOUR,국내항공_SC 이용 확정,"안녕하세요. 인터파크 국내항공입니다. [ 예약번호 /  월 일  항공 (출발 > 도착) ] 문의하신 스케쥴 이용 확정 관련하여 아래의 답변드립니다. 변경된 시간으로 이용하신다고 하여 항공사 측으로 확정 진행하였습니다. 이후 취소하실 경우 예약해 주신 항공편 요금 규정대로 수수료 부과되오니 참고 부탁드립니다. 추가로 궁금한 점이 있으시면 언제든 문의주세요. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)","안녕하세요. 인터파크 국내항공입니다. [ 예약번호 /  월 일  항공 (출발 > 도착) ] 문의하신 스케쥴 이용 확정 관련하여 아래의 답변드립니다. 변경된 시간으로 이용하신다고 하여 항공사 측으로 확정 진행하였습니다. 이후 취소하실 경우 예약해 주신 항공편 요금 규정대로 수수료 부과되오니 참고 부탁드립니다. 추가로 궁금한 점이 있으시면 언제든 문의주세요. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)"
597,INTERPARKTOUR,국내항공_ 이름변경 접수 가능,"안녕하세요. 인터파크 국내항공입니다. [ 예약번호 /  월 일  항공 (출발 > 도착) ] 문의하신 탑승객 이름 수정 관련하여 아래 답변드립니다. 탑승객 이름은 항공사를 통해 변경 가능 여부 확인이 필요하며, 항공사 규정에 따라 변경이 되지 않고 취소 후 재구매가 필요하실 수도 있습니다. 탑승객 이름 수정이 가능할 경우, 항공사 변경 수수료가 발생됩니다. - 수수료 내역 :
항공사 변경 수수료 : 5,000원(1인당) > 변경 전 성함 :
> 변경 후 성함 : 탑승객 이름 수정은 1회만 가능하며, 수수료 발생에 동의하신다면, 상단의 변경 정보와 함께 [1:1 문의]로 재회신 부탁드립니다. 참고로, 항공사 이름 수정에 대한 심사는 최소 1일 ~ 최대 5일 소요될 수 있습니다. 추가로 궁금한 점이 있으시면 언제든 문의주세요. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)","안녕하세요. 인터파크 국내항공입니다. [ 예약번호 /  월 일  항공 (출발 > 도착) ] 문의하신 탑승객 이름 수정 관련하여 아래 답변드립니다. 탑승객 이름은 항공사를 통해 변경 가능 여부 확인이 필요하며, 항공사 규정에 따라 변경이 되지 않고 취소 후 재구매가 필요하실 수도 있습니다. 탑승객 이름 수정이 가능할 경우, 항공사 변경 수수료가 발생됩니다. - 수수료 내역 :
항공사 변경 수수료 : 5,000원(1인당) > 변경 전 성함 :
> 변경 후 성함 : 탑승객 이름 수정은 1회만 가능하며, 수수료 발생에 동의하신다면, 상단의 변경 정보와 함께 [1:1 문의]로 재회신 부탁드립니다. 참고로, 항공사 이름 수정에 대한 심사는 최소 1일 ~ 최대 5일 소요될 수 있습니다. 추가로 궁금한 점이 있으시면 언제든 문의주세요. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)"
598,INTERPARKTOUR,국내항공_이름변경 접수 불가,"안녕하세요. 인터파크 국내항공 입니다. 문의하신 탑승객 이름 수정 관련하여 아래 답변드립니다. 해당 항공사의 경우 탑승객 이름 수정 원하시는 경우 항공사로 직접 문의 하시어 수정 가능 여부 확인 및 접수 해주셔야 합니다. 수정이 가능하더라도 해당 항공사 내부 규정에 따른 이름 변경 수수료가 발생될 수 있는 점 참고 부탁드립니다. 항공사를 통해 변경한 내용은 저희 인터파크 홈페이지 혹은 어플내에는 반영이 되지 않을 수 있는 점 양해부탁드립니다. 추가로 궁금한 점이 있으시면 언제든 문의주세요. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)","안녕하세요. 인터파크 국내항공 입니다. 문의하신 탑승객 이름 수정 관련하여 아래 답변드립니다. 해당 항공사의 경우 탑승객 이름 수정 원하시는 경우 항공사로 직접 문의 하시어 수정 가능 여부 확인 및 접수 해주셔야 합니다. 수정이 가능하더라도 해당 항공사 내부 규정에 따른 이름 변경 수수료가 발생될 수 있는 점 참고 부탁드립니다. 항공사를 통해 변경한 내용은 저희 인터파크 홈페이지 혹은 어플내에는 반영이 되지 않을 수 있는 점 양해부탁드립니다. 추가로 궁금한 점이 있으시면 언제든 문의주세요. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)"
599,INTERPARKTOUR,국내항공_ 수하물 문의,"안녕하세요. 인터파크 국내항공 입니다. [] 문의하신 수하물에 대해 아래와 같이 확인하여 답변드립니다. * 기내 수하물(1인 기준) : 00KG
* 위탁 수하물(1인 기준, 유아 제외) : 00KG 해당 항공권의 수하물 규정에 대한 자세한 사항은 항공사 홈페이지를 통해 확인 부탁드리겠습니다. 추가로 궁금한 점이 있으시면 언제든 문의주세요. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)","안녕하세요. 인터파크 국내항공 입니다. [] 문의하신 수하물에 대해 아래와 같이 확인하여 답변드립니다. * 기내 수하물(1인 기준) : 00KG
* 위탁 수하물(1인 기준, 유아 제외) : 00KG 해당 항공권의 수하물 규정에 대한 자세한 사항은 항공사 홈페이지를 통해 확인 부탁드리겠습니다. 추가로 궁금한 점이 있으시면 언제든 문의주세요. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)"
600,INTERPARKTOUR,국내항공_ 타부서 문의 전환,"안녕하세요. 인터파크 국내항공 입니다. [] 문의하신 내용 관련 하여 아래 답변드립니다. 해당 내용 확인 결과 국내선 항공권 관련 문의가 아닌것으로 확인되어 저희가 도움을 드리기 어렵습니다. 번거로우시더라도 해당 담당부서로 재문의 부탁드립니다. 추가로 궁금한 점이 있으시면 언제든 문의주세요.
감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)","안녕하세요. 인터파크 국내항공 입니다. [] 문의하신 내용 관련 하여 아래 답변드립니다. 해당 내용 확인 결과 국내선 항공권 관련 문의가 아닌것으로 확인되어 저희가 도움을 드리기 어렵습니다. 번거로우시더라도 해당 담당부서로 재문의 부탁드립니다. 추가로 궁금한 점이 있으시면 언제든 문의주세요.
감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)"
601,INTERPARKTOUR,국내항공_롯데카드 무료 동반 항공권 문의,"안녕하세요. 인터파크 국내항공 입니다. [] 문의하신 롯데카드 동반자 무료 항공권 구매 관련하여 아래 답변드립니다. 롯데카드 동반 탑승객 무료 발권 원하시는 경우 1:1문의로 접수는 불가하여 담당자 전달하여 유선 안내 받으실 수 있도록 도움드리겠습니다. 원할한 상담 진행을 위해 아래 필요내용을 작성하시어 1:1문의 회신부탁드립니다. - 이름 :
- 전화번호 :
- 카드번호 : 상담 접수 후에는 담당자 확인 후 순차적으로 전화드릴 예정이오니 시간 소요되는 점 양해 부탁드립니다. 추가로 궁금한 점이 있으시면 언제든 문의주세요. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)","안녕하세요. 인터파크 국내항공 입니다. [] 문의하신 롯데카드 동반자 무료 항공권 구매 관련하여 아래 답변드립니다. 롯데카드 동반 탑승객 무료 발권 원하시는 경우 1:1문의로 접수는 불가하여 담당자 전달하여 유선 안내 받으실 수 있도록 도움드리겠습니다. 원할한 상담 진행을 위해 아래 필요내용을 작성하시어 1:1문의 회신부탁드립니다. - 이름 :
- 전화번호 :
- 카드번호 : 상담 접수 후에는 담당자 확인 후 순차적으로 전화드릴 예정이오니 시간 소요되는 점 양해 부탁드립니다. 추가로 궁금한 점이 있으시면 언제든 문의주세요. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)"
602,INTERPARKTOUR,국내항공_롯데카드 접수완료,"안녕하세요. 인터파크 국내항공 입니다. [] 문의하신 롯데카드 예약건 관련하여 아래 답변드립니다. 요청해주신 건은 담당자 전달완료 되었습니다. 상담 접수 후에는 담당자 확인 후 순차적으로 전화드릴 예정이오니 시간 소요되는 점 양해 부탁드립니다. 추가로 궁금한 점이 있으시면 언제든 문의주세요. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)","안녕하세요. 인터파크 국내항공 입니다. [] 문의하신 롯데카드 예약건 관련하여 아래 답변드립니다. 요청해주신 건은 담당자 전달완료 되었습니다. 상담 접수 후에는 담당자 확인 후 순차적으로 전화드릴 예정이오니 시간 소요되는 점 양해 부탁드립니다. 추가로 궁금한 점이 있으시면 언제든 문의주세요. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)"
603,INTERPARKTOUR,국내항공_회원/비회원 예약조회 불가 문의,"안녕하세요. 인터파크 국내항공 입니다. [] 문의하신 예약 조회 관련하여 아래 답변드립니다. 요청해주신 건은 확인 결과 정상적으로 예약은 완료 되었으나 비회원 예약건으로 확인되었습니다. 네이버를 통한 비회원 예약진행 해주신 경우 홈페이지 혹은 어플상에서 로그인 후 예약조회시 예약 조회가 불가합니다. 해당건의 확인 원하시는 경우 번거로우시겠으나 인터파크 투어 마이페이지에서 로그아웃 하신 후 로그인 화면에서 비회원 예약조회로 확인 부탁드립니다. 추가로 궁금한 점이 있으시면 언제든 문의주세요. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)","안녕하세요. 인터파크 국내항공 입니다. [] 문의하신 예약 조회 관련하여 아래 답변드립니다. 요청해주신 건은 확인 결과 정상적으로 예약은 완료 되었으나 비회원 예약건으로 확인되었습니다. 네이버를 통한 비회원 예약진행 해주신 경우 홈페이지 혹은 어플상에서 로그인 후 예약조회시 예약 조회가 불가합니다. 해당건의 확인 원하시는 경우 번거로우시겠으나 인터파크 투어 마이페이지에서 로그아웃 하신 후 로그인 화면에서 비회원 예약조회로 확인 부탁드립니다. 추가로 궁금한 점이 있으시면 언제든 문의주세요. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)"
604,INTERPARKTOUR,국내항공_유아승객 추가 요청/문의,"안녕하세요. 인터파크 국내항공 입니다. [] 문의하신 유아승객 추가 관련하여 아래의 답변드립니다. 유아승객 추가를 원하시는경우 아래의 양식을 통하여 재회신 주시면 등록 도움드리겠습니다. 유아보호자명/ 유아승객명/ 성별/ 생년월일 추가로 궁금한 점이 있으시면 언제든 문의주세요. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)","안녕하세요. 인터파크 국내항공 입니다. [] 문의하신 유아승객 추가 관련하여 아래의 답변드립니다. 유아승객 추가를 원하시는경우 아래의 양식을 통하여 재회신 주시면 등록 도움드리겠습니다. 유아보호자명/ 유아승객명/ 성별/ 생년월일 추가로 궁금한 점이 있으시면 언제든 문의주세요. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)"
605,INTERPARKTOUR,국내항공_ 신분할인 관련 문의,"안녕하세요. 인터파크 국내항공 입니다. [] 문의하신 신분 할인 관련하여 아래의 답변드립니다. 신분할인혜택의 적용은 일반석 항공권 결제 전 탑승자 정보 입력시 신분할인 선택에서 직접 선택이 가능하며 할인석 구매시에는 할인 혜택적용이 불가 할 수 있습니다. 단 제공되는 혜택의 내용은 각 항공사별로 상이하며, 탑승시 항공사 카운터에서 증빙자료를 제출해야 하오니 반드시 서류구비 후 이용 부탁드립니다. 신분할인 적용 및 증빙서류 관련 세부 문의 사항은 각 항공사로 문의 후 예약부탁드립니다. 또한 이미 결제및 예약이 완료된 항공권에 대해서는 신분할인 적용이 불가능하여 원하시는 경우에는 취소 후 재구매 부탁드립니다. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)","안녕하세요. 인터파크 국내항공 입니다. [] 문의하신 신분 할인 관련하여 아래의 답변드립니다. 신분할인혜택의 적용은 일반석 항공권 결제 전 탑승자 정보 입력시 신분할인 선택에서 직접 선택이 가능하며 할인석 구매시에는 할인 혜택적용이 불가 할 수 있습니다. 단 제공되는 혜택의 내용은 각 항공사별로 상이하며, 탑승시 항공사 카운터에서 증빙자료를 제출해야 하오니 반드시 서류구비 후 이용 부탁드립니다. 신분할인 적용 및 증빙서류 관련 세부 문의 사항은 각 항공사로 문의 후 예약부탁드립니다. 또한 이미 결제및 예약이 완료된 항공권에 대해서는 신분할인 적용이 불가능하여 원하시는 경우에는 취소 후 재구매 부탁드립니다. 감사합니다. [인터파크 투어 고객센터]
-1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
-전화 : 1588-3443 (해외 이용시 +82-2-1588-3443)
-상담 가능시간
항공 : 오전 9시 오후 5시 (주말,휴일,점심시간 제외)"
606,INTERPARKTOUR,[인터파크 해외항공] 기본 템플릿,"안녕하세요, 인터파크투어입니다. 예약번호 : 감사합니다. [인터파크 투어 고객센터]
※ 1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
※ 전화 : 1588-3443 (해외 이용시 +82-2-1588-3443) ※ 상담 가능시간 항공 : 오전 9시 - 오후 5시 (주말,공휴일,점심시간 제외)","안녕하세요, 인터파크투어입니다. 예약번호 : 감사합니다. [인터파크 투어 고객센터]
※ 1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
※ 전화 : 1588-3443 (해외 이용시 +82-2-1588-3443) ※ 상담 가능시간 항공 : 오전 9시 - 오후 5시 (주말,공휴일,점심시간 제외)"
607,INTERPARKTOUR,[인터파크 해외항공] 마일리지 등록 시 유의 사항,"안녕하세요, 인터파크투어입니다. 예약번호 : 마일리지 등록 처리해 드렸습니다. 감사합니다. ※ 마일리지 등록 유의사항 확인하기 • 마일리지 번호를 등록하셔도 전송 문제로 누락될 수 있으므로 공항에서 체크인 후 적립되셨는지 꼭 확인해 주시기 바랍니다.
• 누락된 마일리지 적립은 이용하신 탑승권 영수증과 이티켓을 꼭 소지하시어 여행 이후 해당 항공사에 적립 요청해 주시기 바랍니다.
• 적립률은 항공사 또는 항공 기본요금별로 차이가 있을 수 있으며 적립률 문의는 해당 항공사 사이트로 문의해 주시기 바랍니다.
• 마일리지 적립은 마일리지 회원으로 가입 후 가능하며 한국 출발 전, 탑승 수속 전에 미리 마일리지 발급받으셔야 가능합니다. [인터파크 투어 고객센터]
※ 1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
※ 전화 : 1588-3443 (해외 이용 시 +82-2-1588-3443) ※ 상담 가능 시간 항공 : 오전 9시 - 오후 5시 (주말, 공휴일, 점심시간 제외)","안녕하세요, 인터파크투어입니다. 예약번호 : 마일리지 등록 처리해 드렸습니다. 감사합니다. ※ 마일리지 등록 유의사항 확인하기 • 마일리지 번호를 등록하셔도 전송 문제로 누락될 수 있으므로 공항에서 체크인 후 적립되셨는지 꼭 확인해 주시기 바랍니다.
• 누락된 마일리지 적립은 이용하신 탑승권 영수증과 이티켓을 꼭 소지하시어 여행 이후 해당 항공사에 적립 요청해 주시기 바랍니다.
• 적립률은 항공사 또는 항공 기본요금별로 차이가 있을 수 있으며 적립률 문의는 해당 항공사 사이트로 문의해 주시기 바랍니다.
• 마일리지 적립은 마일리지 회원으로 가입 후 가능하며 한국 출발 전, 탑승 수속 전에 미리 마일리지 발급받으셔야 가능합니다. [인터파크 투어 고객센터]
※ 1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
※ 전화 : 1588-3443 (해외 이용 시 +82-2-1588-3443) ※ 상담 가능 시간 항공 : 오전 9시 - 오후 5시 (주말, 공휴일, 점심시간 제외)"
608,INTERPARKTOUR,[인터파크 해외항공] 취소 철회 요청 건,"안녕하세요, 인터파크투어입니다. 예약번호 :
취소 철회되었으니 확인 후 이용 바랍니다. 감사합니다. [인터파크 투어 고객센터]
※ 1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
※ 전화 : 1588-3443 (해외 이용 시 +82-2-1588-3443) ※ 상담 가능 시간 항공 : 오전 9시 - 오후 5시 (주말, 공휴일, 점심시간 제외)","안녕하세요, 인터파크투어입니다. 예약번호 :
취소 철회되었으니 확인 후 이용 바랍니다. 감사합니다. [인터파크 투어 고객센터]
※ 1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
※ 전화 : 1588-3443 (해외 이용 시 +82-2-1588-3443) ※ 상담 가능 시간 항공 : 오전 9시 - 오후 5시 (주말, 공휴일, 점심시간 제외)"
609,INTERPARKTOUR,[인터파크 해외항공] 비회원 예약 관련 문의,"안녕하세요, 인터파크투어입니다. 예약번호 :
비회원 예약으로 확인됩니다. [로그인 > 비회원 예약조회 > 예약자명 / 휴대번호 / 인증번호 입력 > 예약 확인]
위 방법으로 재 조회 부탁 드립니다. ※ 모바일 웹페이지로는 확인이 불가하며 PC, 인터파크 투어 앱으로 확인해주셔야합니다. ※ 비회원은 예약 후 연락처 수정 및 개인 회원(ID)로 연동은 불가 하오니 이용에 참고 바랍니다. 감사합니다. [인터파크 투어 고객센터]
※ 1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
※ 전화 : 1588-3443 (해외 이용 시 +82-2-1588-3443) ※ 상담 가능 시간 항공 : 오전 9시 - 오후 5시 (주말, 공휴일, 점심시간 제외)","안녕하세요, 인터파크투어입니다. 예약번호 :
비회원 예약으로 확인됩니다. [로그인 > 비회원 예약조회 > 예약자명 / 휴대번호 / 인증번호 입력 > 예약 확인]
위 방법으로 재 조회 부탁 드립니다. ※ 모바일 웹페이지로는 확인이 불가하며 PC, 인터파크 투어 앱으로 확인해주셔야합니다. ※ 비회원은 예약 후 연락처 수정 및 개인 회원(ID)로 연동은 불가 하오니 이용에 참고 바랍니다. 감사합니다. [인터파크 투어 고객센터]
※ 1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
※ 전화 : 1588-3443 (해외 이용 시 +82-2-1588-3443) ※ 상담 가능 시간 항공 : 오전 9시 - 오후 5시 (주말, 공휴일, 점심시간 제외)"
610,INTERPARKTOUR,[인터파크 해외항공] 수수료 결제 문의,"안녕하세요, 인터파크투어입니다. 예약번호 :
마이페이지> 예약번호 > 수수료 결제에서 진행바랍니다. 감사합니다. [인터파크 투어 고객센터]
※ 1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
※ 전화 : 1588-3443 (해외 이용 시 +82-2-1588-3443) ※ 상담 가능 시간 항공 : 오전 9시 - 오후 5시 (주말, 공휴일, 점심시간 제외)","안녕하세요, 인터파크투어입니다. 예약번호 :
마이페이지> 예약번호 > 수수료 결제에서 진행바랍니다. 감사합니다. [인터파크 투어 고객센터]
※ 1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
※ 전화 : 1588-3443 (해외 이용 시 +82-2-1588-3443) ※ 상담 가능 시간 항공 : 오전 9시 - 오후 5시 (주말, 공휴일, 점심시간 제외)"
611,INTERPARKTOUR,[인터파크 해외항공] 저비용항공사(LCC) 마일리지 안내,"안녕하세요. 인터파크투어입니다. 예약번호 : 예약하신 항공사 마일리지의 경우 여행사에서는 적립이 불가한 관계로 적립방법은 해당 항공사로 확인해주시기 바랍니다. 항공사 확인시 항공사 예약번호 :    로 확인부탁드립니다. 감사합니다. [인터파크 투어 고객센터]
※ 1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
※ 전화 : 1588-3443 (해외 이용 시 +82-2-1588-3443) ※ 상담 가능 시간 항공 : 오전 9시 - 오후 5시 (주말, 공휴일, 점심시간 제외)","안녕하세요. 인터파크투어입니다. 예약번호 : 예약하신 항공사 마일리지의 경우 여행사에서는 적립이 불가한 관계로 적립방법은 해당 항공사로 확인해주시기 바랍니다. 항공사 확인시 항공사 예약번호 :    로 확인부탁드립니다. 감사합니다. [인터파크 투어 고객센터]
※ 1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
※ 전화 : 1588-3443 (해외 이용 시 +82-2-1588-3443) ※ 상담 가능 시간 항공 : 오전 9시 - 오후 5시 (주말, 공휴일, 점심시간 제외)"
612,INTERPARKTOUR,[인터파크 해외항공] 카드증빙 확인,"안녕하세요, 인터파크투어입니다. 예약번호 : 보내주신 결제증빙서류 확인되었습니다.
출국당일 결제증빙서류와 결제카드는 소지하지 않으셔도 됩니다. 감사합니다. [인터파크 투어 고객센터]
※ 1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
※ 전화 : 1588-3443 (해외 이용 시 +82-2-1588-3443) ※ 상담 가능 시간 항공 : 오전 9시 - 오후 5시 (주말, 공휴일, 점심시간 제외)","안녕하세요, 인터파크투어입니다. 예약번호 : 보내주신 결제증빙서류 확인되었습니다.
출국당일 결제증빙서류와 결제카드는 소지하지 않으셔도 됩니다. 감사합니다. [인터파크 투어 고객센터]
※ 1:1문의 : 인터파크 투어 > 고객센터 > 1:1 문의하기
※ 전화 : 1588-3443 (해외 이용 시 +82-2-1588-3443) ※ 상담 가능 시간 항공 : 오전 9시 - 오후 5시 (주말, 공휴일, 점심시간 제외)"
